,index,link,name,user rating,Price (in Indian Rupees),Type,Dedicated Graphic Memory Capacity,Processor Brand,SSD,RAM (in GB),RAM Type,Expandable Memory,Operating System,Touchscreen,Screen Size (in inch),Weight (in kg),screen_resolution,company,Storage,Processor name,CPU_ranking,battery_backup,gpu name ,gpu_benchmark,ram_type_tokenized,gpu_processor tokenized,Normalized_CPU_Ranking,Normalized_GPU_Benchmark,Portability,Performance_Score,Value_Score
302,302,https://www.flipkart.com/asus-vivobook-flip-14-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-tp470ea-ec311ws-2-1-laptop/p/itm3f58141dd908b?pid=COMGARNU6AZYVZUZ&lid=LSTCOMGARNU6AZYVZUZEGCBMF&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_13_303&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2a314d9f-46a5-49f4-8c96-583d8a0e4591.COMGARNU6AZYVZUZ.SEARCH&ssid=z63m9su3ajvoac5c1653221052479,"asus vivobook flip 14 core i3 11th gen - (8 gb/512 gb ssd/windows 11 home) tp470ea-ec311ws 2 in 1 laptop  (14 inch, transparent silver, 1.50 kg, with ms office)",4.1,52990,3,0.0,1,1,8,lpddr4x,0,1,1,14.0,1.5,2,1,512,intel core i3 11th gen,362,5.0,intel uhd,5.05,6,7,0.6035437430786268,0.017456896551724138,73.84059998298727,24.393718997021423,31.549728531981938
303,303,https://www.flipkart.com/asus-vivobook-flip-14-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-tp470ea-ec511ws-2-1-laptop/p/itm2188ce7ae1ae5?pid=COMGARNUGR7DDF2S&lid=LSTCOMGARNUGR7DDF2SGCVWLQ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_13_304&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2a314d9f-46a5-49f4-8c96-583d8a0e4591.COMGARNUGR7DDF2S.SEARCH&ssid=z63m9su3ajvoac5c1653221052479,"asus vivobook flip 14 core i5 11th gen - (8 gb/512 gb ssd/windows 11 home) tp470ea-ec511ws 2 in 1 laptop  (14 inch, transparent silver, 1.50 kg, with ms office)",4.6,63990,3,0.0,1,1,8,lpddr4x,0,1,1,14.0,1.5,2,1,512,intel core i5 11th gen,108,5.0,intel iris xe,17.5,6,8,0.884828349944629,0.07112068965517242,73.84059998298727,34.3416864761141,38.378942688902306
304,304,https://www.flipkart.com/asus-vivobook-flip-14-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-tp470ea-ec301ws-2-1-laptop/p/itma917de411489d?pid=COMGARNU7KVANJ8E&lid=LSTCOMGARNU7KVANJ8ED5MPUN&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_13_305&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2a314d9f-46a5-49f4-8c96-583d8a0e4591.COMGARNU7KVANJ8E.SEARCH&ssid=z63m9su3ajvoac5c1653221052479,"asus vivobook flip 14 core i3 11th gen - (8 gb/256 gb ssd/windows 11 home) tp470ea-ec301ws 2 in 1 laptop  (14 inch, transparent silver, 1.50 kg, with ms office)",4.6,49990,3,0.0,1,1,8,lpddr4x,0,1,1,14.0,1.5,2,1,256,intel core i3 11th gen,362,5.0,intel uhd,5.05,6,7,0.6035437430786268,0.017456896551724138,73.84059998298727,24.393718997021423,34.02153666161656
305,305,https://www.flipkart.com/hp-ryzen-3-dual-core-8-gb-512-gb-ssd-windows-11-home-245-g8-laptop/p/itm2ab1d49020ec5?pid=COMGAT2ZPASGEMD3&lid=LSTCOMGAT2ZPASGEMD3KKFBXD&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_13_306&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2a314d9f-46a5-49f4-8c96-583d8a0e4591.COMGAT2ZPASGEMD3.SEARCH&ssid=z63m9su3ajvoac5c1653221052479,"hp ryzen 3 dual core - (8 gb/512 gb ssd/windows 11 home) 245 g8 laptop  (14 inch, black, with ms office)",4.2062318840579715,44190,4,0.0,2,1,8,ddr4,0,1,0,14.0,0.9974375,1,2,512,amd ryzen 3 dual core,560,4.5,amd radeon,102.0,4,5,0.3842746400885936,0.4353448275862069,83.0695735234351,30.292698189941575,51.69590134133841
306,306,https://www.flipkart.com/asus-vivobook-14-pentium-quad-core-8-gb-256-gb-ssd-windows-11-home-e410ka-ek101ws-thin-light-laptop/p/itm8f224ef16e5ff?pid=COMGAM47CFVANMJM&lid=LSTCOMGAM47CFVANMJMOMRH4C&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_13_307&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2a314d9f-46a5-49f4-8c96-583d8a0e4591.COMGAM47CFVANMJM.SEARCH&ssid=z63m9su3ajvoac5c1653221052479,"asus vivobook 14 pentium quad core - (8 gb/256 gb ssd/windows 11 home) e410ka-ek101ws thin and light laptop  (14.1 inch, peacock blue, with ms office)",4.6,36490,2,0.0,1,1,8,ddr4,0,1,0,14.1,1.500672348,2,1,256,intel pentium quad core,873,4.5,intel uhd,5.05,4,7,0.03765227021040973,0.017456896551724138,66.37018269010143,7.586742252835376,8.963781145957228
307,307,https://www.flipkart.com/asus-vivobook-14-pentium-quad-core-8-gb-256-gb-ssd-windows-11-home-e410ka-ek103ws-thin-light-laptop/p/itm2c4826e11b915?pid=COMGAM4KYJFTXS75&lid=LSTCOMGAM4KYJFTXS75FBYO9R&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_13_308&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2a314d9f-46a5-49f4-8c96-583d8a0e4591.COMGAM4KYJFTXS75.SEARCH&ssid=z63m9su3ajvoac5c1653221052479,"asus vivobook 14 pentium quad core - (8 gb/256 gb ssd/windows 11 home) e410ka-ek103ws thin and light laptop  (14 inch, star black, 1.3 kg, with ms office)",4.3,33990,2,0.0,1,1,8,ddr4,0,1,0,14.0,1.3,2,1,256,intel pentium quad core,873,4.5,intel uhd,5.05,4,7,0.03765227021040973,0.017456896551724138,73.27403287241385,7.586742252835376,10.332022938699227
308,308,https://www.flipkart.com/asus-vivo-book-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-x515fa-br301t-laptop/p/itm8df3f638ea9ca?pid=COMGAQUSYNJYZHXT&lid=LSTCOMGAQUSYNJYZHXTLFDSDW&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_13_309&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2a314d9f-46a5-49f4-8c96-583d8a0e4591.COMGAQUSYNJYZHXT.SEARCH&ssid=z63m9su3ajvoac5c1653221052479,"asus vivo book core i3 10th gen - (4 gb/1 tb hdd/windows 10 home) x515fa-br301t laptop  (15.6 inch, slate grey, 1.80 kg)",4.7,38000,4,0.0,1,0,4,ddr4,0,1,0,15.6,1.8,1,1,1024,intel core i3 10th gen,540,4.5,intel hd,4.23,4,3,0.40642303433001115,0.01392241379310345,50.57392039923254,15.959259809256501,27.93812979427704
309,309,https://www.flipkart.com/lenovo-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-15ach6-laptop/p/itmd80a61e435ec5?pid=COMGAQWHYAYZFCNT&lid=LSTCOMGAQWHYAYZFCNTUUYFLA&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_13_310&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2a314d9f-46a5-49f4-8c96-583d8a0e4591.COMGAQWHYAYZFCNT.SEARCH&ssid=z63m9su3ajvoac5c1653221052479,"lenovo ryzen 7 octa core 5800h - (16 gb/512 gb ssd/windows 11 home/4 gb graphics) 15ach6 laptop  (15.6 inch, shadow_black, 2.4 kg)",3.7,74590,4,4.0,2,1,16,ddr4,1,1,0,15.6,2.4,2,3,512,amd ryzen 7 octa core,64,4.5,nvidia geforce gtx 1650,59.9,4,6,0.9335548172757475,0.2538793103448276,31.148762322429445,51.11679359033108,51.67740891244243
310,310,https://www.flipkart.com/acer-core-i3-11th-gen-4-gb-1-tb-hdd-windows-10-home-ex215-54-notebook/p/itm0b45bbe5dc728?pid=COMGAPGFDHDH9GYC&lid=LSTCOMGAPGFDHDH9GYC0AR4QK&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_13_311&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2a314d9f-46a5-49f4-8c96-583d8a0e4591.COMGAPGFDHDH9GYC.SEARCH&ssid=z63m9su3ajvoac5c1653221052479,"acer core i3 11th gen - (4 gb/1 tb hdd/windows 10 home) ex215-54 notebook  (15.6 inch, black)",3.3,36999,2,0.0,1,0,4,ddr4,0,1,0,15.6,1.500672348,2,8,1024,intel core i3 11th gen,362,4.5,intel hd,4.23,4,3,0.6035437430786268,0.01392241379310345,60.264731993996406,21.813744859090388,43.11241924533396
311,311,https://www.flipkart.com/lenovo-ideapad-5-pro-ryzen-7-hexa-core-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-nvidia-gtx-1650-4gb-gddr6-16ach6-gaming-laptop/p/itm6b806e4a28906?pid=COMGAQHRXGY8G7RB&lid=LSTCOMGAQHRXGY8G7RBX44L6W&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_13_312&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2a314d9f-46a5-49f4-8c96-583d8a0e4591.COMGAQHRXGY8G7RB.SEARCH&ssid=z63m9su3ajvoac5c1653221052479,"lenovo ideapad 5 pro ryzen 7 hexa core - (16 gb/512 gb ssd/windows 11 home/4 gb graphics/nvidia geforce nvidia geforce gtx 1650 4gb gddr6) 16ach6 gaming laptop  (16 inch, storm grey, 1.41 kg, with ms office)",4.2062318840579715,79620,1,4.0,1,1,16,ddr4,0,1,0,16.0,1.41,2,3,512,intel ryzen 7 hexa core,178,4.0,nvidia geforce gtx 1650,59.9,4,6,0.8073089700996677,0.2538793103448276,54.530533160685444,47.36729192920151,43.590241318064166
312,312,https://www.flipkart.com/hp-core-i7-11th-gen-8-gb-512-gb-ssd-windows-10-pro-probook-440-g8-business-laptop/p/itm10ae0e267c833?pid=COMGAQJEGG6VR4GX&lid=LSTCOMGAQJEGG6VR4GXGOQST4&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_14_313&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=bd47c192-31b2-43bd-92bf-4041ca569440.COMGAQJEGG6VR4GX.SEARCH&ssid=xmpqm74obdpki1hc1653221167783,"hp core i7 11th gen - (8 gb/512 gb ssd/windows 10 pro) probook 440 g8 business laptop  (14 inch, grey)",4.2062318840579715,119599,4,0.0,1,1,8,ddr4,0,1,0,14.0,0.9974375,1,2,512,intel core i7 11th gen,61,4.5,intel hd,4.23,4,3,0.9368770764119602,0.01392241379310345,83.0695735234351,34.188744859090384,15.938080130038278
313,313,https://www.flipkart.com/lenovo-yoga-6-ryzen-5-hexa-core-5500u-16-gb-1-tb-ssd-windows-11-home-thin-light-laptop/p/itm901a7befd7050?pid=COMGAQMGTCQW2MB3&lid=LSTCOMGAQMGTCQW2MB3JFP41M&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_14_314&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=bd47c192-31b2-43bd-92bf-4041ca569440.COMGAQMGTCQW2MB3.SEARCH&ssid=xmpqm74obdpki1hc1653221167783,"lenovo yoga 6 ryzen 5 hexa core 5500u - (16 gb/1 tb ssd/windows 11 home) yoga 6 thin and light laptop  (13.3 inch, abyss blue, 1.31 kg, with ms office)",4.2062318840579715,79978,2,0.0,2,1,16,lpddr4x,1,1,1,13.3,1.31,2,3,1024,amd ryzen 5 hexa core,87,4.5,amd radeon,102.0,6,5,0.9080841638981174,0.4353448275862069,75.79949056264948,50.799841047084435,47.192042329895095
314,314,https://www.flipkart.com/lenovo-ideapad-slim-5i-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-15-itl-05-thin-light-laptop/p/itm581d0c458e098?pid=COMGAJ2CDSBM94HF&lid=LSTCOMGAJ2CDSBM94HFR2UCPU&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_14_315&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=bd47c192-31b2-43bd-92bf-4041ca569440.COMGAJ2CDSBM94HF.SEARCH&ssid=xmpqm74obdpki1hc1653221167783,"lenovo ideapad slim 5i core i5 11th gen - (16 gb/512 gb ssd/windows 11 home) 15 itl 05 thin and light laptop  (15.6 inch, graphite grey, 1.66 kg, with ms office)",5.0,68498,2,0.0,1,1,16,ddr4,0,1,0,15.6,1.66,2,3,512,intel core i5 11th gen,108,4.5,intel iris xe,17.5,4,8,0.884828349944629,0.07112068965517242,55.10645728381994,39.29168647611411,41.68455400636253
315,315,https://www.flipkart.com/lenovo-ideapad-slim-3i-2021-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm894a4d9286828?pid=COMGAN8FKHJGBRYW&lid=LSTCOMGAN8FKHJGBRYW90AJ92&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_14_316&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=bd47c192-31b2-43bd-92bf-4041ca569440.COMGAN8FKHJGBRYW.SEARCH&ssid=xmpqm74obdpki1hc1653221167783,"lenovo ideapad slim 3i (2021) core i3 10th gen - (8 gb/512 gb ssd/windows 11 home) ideapad slim 3i thin and light laptop  (15.6 inch, platinum grey, 1.65 kg, with ms office)",4.4,36599,2,0.0,1,1,8,ddr4,1,1,0,15.6,1.65,2,3,512,intel core i3 10th gen,540,4.5,intel hd,4.23,4,3,0.40642303433001115,0.01392241379310345,55.430209918433334,18.434259809256503,35.427167142958645
316,316,https://www.flipkart.com/lenovo-core-i7-11th-gen-16-gb-512-gb-ssd-windows-11-home-14itl6-laptop/p/itm8272c97a18c26?pid=COMGAPC3FZDTD6JM&lid=LSTCOMGAPC3FZDTD6JMVGNDWL&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_14_317&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=bd47c192-31b2-43bd-92bf-4041ca569440.COMGAPC3FZDTD6JM.SEARCH&ssid=xmpqm74obdpki1hc1653221167783,"lenovo core i7 11th gen - (16 gb/512 gb ssd/windows 11 home) 14itl6 laptop  (14.22 inch, storm grey, with ms office)",4.2062318840579715,85999,4,0.0,1,1,16,ddr4,0,1,0,14.22,0.9974375,2,3,512,intel core i7 11th gen,61,4.5,intel hd,4.23,4,3,0.9368770764119602,0.01392241379310345,82.1741074213397,39.13874485909039,31.08100302827433
317,317,https://www.flipkart.com/lenovo-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-14itl05-laptop/p/itmf40012c16c3a1?pid=COMGAP9UFPZRQ5ER&lid=LSTCOMGAP9UFPZRQ5ER9E4JE1&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_14_318&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=bd47c192-31b2-43bd-92bf-4041ca569440.COMGAP9UFPZRQ5ER.SEARCH&ssid=xmpqm74obdpki1hc1653221167783,"lenovo core i3 11th gen - (8 gb/512 gb ssd/windows 11 home) 14itl05 laptop  (14 inch, platinum grey, with ms office)",1.8,40490,4,0.0,1,1,8,ddr4,0,1,0,14.0,0.9974375,2,3,512,intel core i3 11th gen,362,4.5,intel hd,4.23,4,3,0.6035437430786268,0.01392241379310345,83.0695735234351,24.28874485909039,44.033420116099634
318,318,https://www.flipkart.com/hp-omen-core-i7-11th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-16-b0360tx-gaming-laptop/p/itmf49b6f80998e5?pid=COMG8V2GKZHMGGGS&lid=LSTCOMG8V2GKZHMGGGSBF3QUV&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_14_319&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=bd47c192-31b2-43bd-92bf-4041ca569440.COMG8V2GKZHMGGGS.SEARCH&ssid=xmpqm74obdpki1hc1653221167783,"hp omen core i7 11th gen - (16 gb/1 tb ssd/windows 11 home/6 gb graphics/nvidia geforce rtx rtx 3060) 16-b0360tx gaming laptop  (16.1 inch, shadow black, 2.32 kg, with ms office)",4.2062318840579715,133990,1,6.0,1,1,16,ddr4,1,1,0,16.1,2.32,2,2,1024,intel core i7 11th gen,61,4.0,nvidia geforce rtx 3060,132.0,4,12,0.9368770764119602,0.5646551724137931,24.66201336446037,62.920507790124866,32.37694017048234
319,319,https://www.flipkart.com/asus-vivobook-15-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-x515ea-ej322ws-laptop/p/itm31cdf0e68ded6?pid=COMGAMGXGNZTYCAC&lid=LSTCOMGAMGXGNZTYCACTDHPDR&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_14_320&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=bd47c192-31b2-43bd-92bf-4041ca569440.COMGAMGXGNZTYCAC.SEARCH&ssid=xmpqm74obdpki1hc1653221167783,"asus vivobook 15 core i3 11th gen - (8 gb/512 gb ssd/windows 11 home) x515ea-ej322ws laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",3.7,41690,4,0.0,1,1,8,ddr4,0,1,0,15.6,1.8,2,1,512,intel core i3 11th gen,362,4.5,intel uhd,5.05,4,7,0.6035437430786268,0.017456896551724138,50.57392039923254,24.393718997021423,42.713814875029136
320,320,https://www.flipkart.com/lenovo-ideapad-3-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15itl6-laptop/p/itm47e0294678bb0?pid=COMGAGRYXAWSHSRM&lid=LSTCOMGAGRYXAWSHSRMYST0F2&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_14_321&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=bd47c192-31b2-43bd-92bf-4041ca569440.COMGAGRYXAWSHSRM.SEARCH&ssid=xmpqm74obdpki1hc1653221167783,"lenovo ideapad 3 core i3 11th gen - (8 gb/256 gb ssd/windows 11 home) 15itl6 laptop  (15 inch, arctic grey, with ms office)",4.2062318840579715,41490,4,0.0,1,1,8,ddr4,0,1,0,15.0,0.9974375,2,3,256,intel core i3 11th gen,362,4.5,intel uhd,5.05,4,7,0.6035437430786268,0.017456896551724138,78.99927305936508,24.393718997021423,42.966177608908104
321,321,https://www.flipkart.com/dell-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-3000-laptop/p/itm92f8da546855e?pid=COMGAMF8RFGT7YTP&lid=LSTCOMGAMF8RFGT7YTPUAK8PU&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_14_322&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=bd47c192-31b2-43bd-92bf-4041ca569440.COMGAMF8RFGT7YTP.SEARCH&ssid=xmpqm74obdpki1hc1653221167783,"dell core i5 11th gen - (8 gb/1 tb hdd/256 gb ssd/windows 11 home) 3000 laptop  (15.6 inch, carbon black, with ms office)",4.2062318840579715,59990,4,0.0,1,1,8,ddr4,0,1,0,15.6,0.9974375,2,4,1256,intel core i5 11th gen,108,4.5,intel hd,4.23,4,3,0.884828349944629,0.01392241379310345,76.55709278092306,32.642897683010645,39.04697383600848
322,322,https://www.flipkart.com/lg-gram-core-i5-11th-gen-8-gb-256-gb-ssd-windows-11-home-14z90p-g-aj61a2-thin-light-laptop/p/itma8e9ee2d44764?pid=COMG7JFQ8JHAWUEJ&lid=LSTCOMG7JFQ8JHAWUEJFU0YUX&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_14_323&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=bd47c192-31b2-43bd-92bf-4041ca569440.COMG7JFQ8JHAWUEJ.SEARCH&ssid=xmpqm74obdpki1hc1653221167783,"lg gram core i5 11th gen - (8 gb/256 gb ssd/windows 11 home) gram 14z90p-g.aj61a2 thin and light laptop  (14 inch, snow white, 0.99 kg)",4.2062318840579715,76990,2,0.0,1,1,8,ddr4,0,1,0,14.0,0.99,2,11,256,intel core i5 11th gen,108,4.5,intel iris xe,17.5,4,8,0.884828349944629,0.07112068965517242,83.31036454542881,34.3416864761141,30.270992299996617
323,323,https://www.flipkart.com/lg-gram-core-i5-11th-gen-8-gb-256-gb-ssd-windows-11-home-14z90p-g-aj63a2-thin-light-laptop/p/itmc142a52412d37?pid=COMG7JFQNY7E9GDA&lid=LSTCOMG7JFQNY7E9GDATBYUHZ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_14_324&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=bd47c192-31b2-43bd-92bf-4041ca569440.COMG7JFQNY7E9GDA.SEARCH&ssid=xmpqm74obdpki1hc1653221167783,"lg gram core i5 11th gen - (8 gb/256 gb ssd/windows 11 home) gram 14z90p-g.aj63a2 thin and light laptop  (14 inch, quarts silver, 0.99 kg)",4.2062318840579715,76990,2,0.0,1,1,8,ddr4,0,1,0,14.0,0.99,2,11,256,intel core i5 11th gen,108,4.5,intel iris xe,17.5,4,8,0.884828349944629,0.07112068965517242,83.31036454542881,34.3416864761141,30.270992299996617
324,324,https://www.flipkart.com/lenovo-ideapad-slim-3i-2021-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-thin-light-laptop/p/itm9a782ec176d15?pid=COMGAK7PFYKBZAQR&lid=LSTCOMGAK7PFYKBZAQRAIUJFB&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_14_325&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=bd47c192-31b2-43bd-92bf-4041ca569440.COMGAK7PFYKBZAQR.SEARCH&ssid=xmpqm74obdpki1hc1653221167783,"lenovo ideapad slim 3i (2021) core i3 11th gen - (8 gb/256 gb ssd/windows 11 home) ideapad slim 3i thin and light laptop  (15.6 inch, arctic grey, 1.65 kg, with ms office)",4.2,39988,2,0.0,1,1,8,ddr4,1,1,0,15.6,1.65,2,3,256,intel core i3 11th gen,362,4.5,intel hd,4.23,4,3,0.6035437430786268,0.01392241379310345,55.430209918433334,24.28874485909039,44.7072090453009
325,325,https://www.flipkart.com/lg-gram-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-16z90p-g-aj64a2-thin-light-laptop/p/itmeb87331905a38?pid=COMG7JFQRNX5GPMH&lid=LSTCOMG7JFQRNX5GPMHRHWRCI&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_14_326&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=bd47c192-31b2-43bd-92bf-4041ca569440.COMG7JFQRNX5GPMH.SEARCH&ssid=xmpqm74obdpki1hc1653221167783,"lg gram core i5 11th gen - (8 gb/512 gb ssd/windows 11 home) gram 16z90p-g.aj64a2 thin and light laptop  (16 inch, snow white, 1.19 kg)",4.2062318840579715,86990,2,0.0,1,1,8,ddr4,0,1,0,16.0,1.19,3,11,512,intel core i5 11th gen,108,4.5,intel iris xe,17.5,4,8,0.884828349944629,0.07112068965517242,68.69471092502103,34.3416864761141,25.68312857219347
326,326,https://www.flipkart.com/acer-aspire-3-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-11-home-a315-23-laptop/p/itm3ea59049bce25?pid=COMG8ZYESERNZFZC&lid=LSTCOMG8ZYESERNZFZCQGEEKL&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_14_327&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=bd47c192-31b2-43bd-92bf-4041ca569440.COMG8ZYESERNZFZC.SEARCH&ssid=xmpqm74obdpki1hc1653221167783,"acer aspire 3 ryzen 5 quad core 3500u - (8 gb/512 gb ssd/windows 11 home) a315-23 laptop  (15.6 inch, pure silver, 1.9 kg)",4.5,42990,4,0.0,2,1,8,ddr4,1,1,0,15.6,1.9,2,8,512,amd ryzen 5 quad core,330,4.5,amd radeon,102.0,4,5,0.6389811738648947,0.4353448275862069,47.336394053098715,37.85748224309772,69.15220398710849
327,327,https://www.flipkart.com/asus-rog-strix-g15-ryzen-9-octa-core-5900hx-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-ti-g513qe-hn166ts-gaming-laptop/p/itm983c1283f2b88?pid=COMG8N5PQMTQPXW8&lid=LSTCOMG8N5PQMTQPXW8AIZNOW&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_14_328&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=bd47c192-31b2-43bd-92bf-4041ca569440.COMG8N5PQMTQPXW8.SEARCH&ssid=xmpqm74obdpki1hc1653221167783,"asus rog strix g15 ryzen 9 octa core 5900hx - (16 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx 3050 ti) g513qe-hn166ts gaming laptop  (15.6 inch, eclipse gray, 2.10 kg)",4.7,97990,1,4.0,2,1,16,ddr4,1,1,0,15.6,2.1,2,1,512,amd ryzen 9 octa core,48,4.0,nvidia geforce rtx 3050 ti,59.0,4,10,0.9512735326688815,0.24999999999999997,33.81972155798986,51.527823920265774,37.41040281146798
